yearID,lgID,divID,teamID,franchID,name,Rank,G,W,L,R,RA,WSWin,LgWin
1932,EWL,,HG,HG,Homestead Grays,2,29,17,11,347,251,,
1932,EWL,,HIL,HIL,Hilldale Club,5,27,11,16,117,150,,
1932,IND,,KCM,KCM,Kansas City Monarchs,1,18,13,5,100,44,,
1932,NSL,,LRG,LRG,Little Rock Grays,10,15,4,11,32,49,,
1932,NSL,,LVB,LVB,Louisville Black Caps,9,40,12,27,64,83,,
1932,NSL,,MGS,MGS,Montgomery Grey Sox,4,47,22,24,126,99,,
1932,NSL,,MRM,MRM,Monroe Monarchs,2,48,34,14,268,160,,
1932,NSL,,MRS,MRS,Memphis Red Sox,5,50,23,27,177,194,,
1932,IND,,NBY,NBY,New York Black Yankees,4,32,17,14,164,163,,
1932,NSL,,NEG,BEG,Nashville Elite Giants,3,46,24,22,135,146,,
1932,EWL,,NWB,NWB,Newark Browns,8,4,0,4,17,44,,
1932,NL,,NY1,SFG,New York Giants,6,154,72,82,755,706,N,N
1932,AL,,NYA,NYY,New York Yankees,1,156,107,47,1002,724,Y,Y
1932,IND,,PC,PC,Pittsburgh Crawfords,3,93,55,36,407,331,,
1932,AL,,PHA,OAK,Philadelphia Athletics,2,154,94,60,981,752,N,N
1932,NL,,PHI,PHI,Philadelphia Phillies,4,154,78,76,844,796,N,N
1932,NL,,PIT,PIT,Pittsburgh Pirates,2,154,86,68,701,711,N,N
1932,AL,,SLA,BAL,St. Louis Browns,6,154,63,91,736,898,N,N
1932,NL,,SLN,STL,St. Louis Cardinals,6,156,72,82,684,717,N,N
1932,EWL,,WAP,WAP,Washington Pilots,6,34,12,22,310,341,,
1932,AL,,WS1,MIN,Washington Senators,3,154,93,61,840,716,N,N
1933,NN2,,ACG,ACG,Akron Grays / Cleveland Giants,7,11,3,8,33,63,,
1933,AL,,BOS,BOS,Boston Red Sox,7,149,63,86,700,758,N,N
1933,NL,,BRO,LAD,Brooklyn Dodgers,6,157,65,88,617,695,N,N
1933,NL,,BSN,ATL,Boston Braves,4,156,83,71,552,531,N,N
1933,NN2,,CAG,CAG,Chicago American Giants,2,53,37,16,270,218,,
1933,NN2,,CBB,CBB,Columbus Blue Birds,6,40,15,25,129,169,,
1933,AL,,CHA,CHW,Chicago White Sox,6,151,67,83,683,814,N,N
1933,NL,,CHN,CHC,Chicago Cubs,3,154,86,68,646,536,N,N
1933,NL,,CIN,CIN,Cincinnati Reds,8,153,58,94,496,643,N,N
1933,AL,,CLE,CLE,Cleveland Indians,4,151,75,76,654,669,N,N
1933,AL,,DET,DET,Detroit Tigers,5,155,75,79,722,733,N,N
1933,NN2,,HG,HG,Homestead Grays,8,17,4,12,105,110,,
1933,NN2,,ID,AB2,Indianapolis ABCs/Detroit Stars,5,41,16,25,132,224,,
1933,IND,,KCM,KCM,Kansas City Monarchs,2,6,4,2,32,21,,
1933,IND,,NBY,NBY,New York Black Yankees,4,19,10,9,77,85,,
1933,NN2,,NEG,BEG,Nashville Elite Giants,3,39,20,18,152,145,,
1933,NL,,NY1,SFG,New York Giants,1,156,91,61,636,515,Y,Y
1933,AL,,NYA,NYY,New York Yankees,2,152,91,59,927,768,N,N
1933,NN2,,PC,PC,Pittsburgh Crawfords,1,55,34,21,417,321,,Y
1933,AL,,PHA,OAK,Philadelphia Athletics,3,152,79,72,875,853,N,N
1933,NL,,PHI,PHI,Philadelphia Phillies,7,152,60,92,607,760,N,N
1933,NL,,PIT,PIT,Pittsburgh Pirates,2,154,87,67,667,619,N,N
1933,IND,,PS,PS,Philadelphia Stars,3,35,22,13,168,128,,
1933,AL,,SLA,BAL,St. Louis Browns,8,153,55,96,669,820,N,N
1933,NL,,SLN,STL,St. Louis Cardinals,5,154,82,71,687,609,N,N
1933,NN2,,SOX,BBS,Baltimore Sox,4,30,13,17,220,220,,
1933,AL,,WS1,MIN,Washington Senators,1,153,99,53,850,665,N,Y
1934,NN2,,BBS,BBS,Baltimore Black Sox,6,11,3,8,37,56,,
1934,AL,,BOS,BOS,Boston Red Sox,4,153,76,76,820,775,N,N
1934,NL,,BRO,LAD,Brooklyn Dodgers,6,153,71,81,748,795,N,N
1934,NL,,BSN,ATL,Boston Braves,4,152,78,73,683,714,N,N
1934,NN2,,CAG,CAG,Chicago American Giants,3,48,27,19,191,203,,
1934,AL,,CHA,CHW,Chicago White Sox,8,153,53,99,704,946,N,N
1934,NL,,CHN,CHC,Chicago Cubs,3,152,86,65,705,639,N,N
1934,NL,,CIN,CIN,Cincinnati Reds,8,152,52,99,590,801,N,N
1934,AL,,CLE,CLE,Cleveland Indians,3,154,85,69,814,763,N,N
1934,NN2,,CRS,CRS,Cleveland Red Sox,8,25,3,22,71,169,,
1934,AL,,DET,DET,Detroit Tigers,1,154,101,53,958,708,N,Y
1934,IND,,HG,HG,Homestead Grays,1,31,17,13,103,93,,
1934,IND,,KCM,KCM,Kansas City Monarchs,3,9,3,6,26,28,,
1934,IND,,NBY,NBY,New York Black Yankees,2,26,11,15,95,72,,
1934,NN2,,ND,ND,Newark Dodgers,4,33,16,16,192,201,,
1934,NN2,,NEG,BEG,Nashville Elite Giants,5,41,17,23,197,189,,
1934,NL,,NY1,SFG,New York Giants,2,153,93,60,760,583,N,N
1934,AL,,NYA,NYY,New York Yankees,2,154,94,60,842,669,N,N
1934,NN2,,PBG,PBG,Philadelphia Bacharach Giants,7,25,5,20,72,104,,
1934,NN2,,PC,PC,Pittsburgh Crawfords,2,67,40,26,367,295,,
1934,AL,,PHA,OAK,Philadelphia Athletics,5,153,68,82,764,838,N,N
1934,NL,,PHI,PHI,Philadelphia Phillies,7,149,56,93,675,794,N,N
1934,NL,,PIT,PIT,Pittsburgh Pirates,5,151,74,76,735,713,N,N
1934,NN2,,PS,PS,Philadelphia Stars,1,54,38,15,318,231,,Y
1934,AL,,SLA,BAL,St. Louis Browns,6,154,67,85,674,800,N,N
1934,NL,,SLN,STL,St. Louis Cardinals,1,154,95,58,799,656,Y,Y
1934,AL,,WS1,MIN,Washington Senators,7,155,66,86,729,806,N,N
1935,NN2,,BE,NE,Brooklyn Eagles,5,63,32,31,326,322,,
1935,AL,,BOS,BOS,Boston Red Sox,4,154,78,75,718,732,N,N
1935,NL,,BRO,LAD,Brooklyn Dodgers,5,154,70,83,711,767,N,N
1935,NL,,BSN,ATL,Boston Braves,8,153,38,115,575,852,N,N
1935,NN2,,CAG,CAG,Chicago American Giants,6,56,24,31,284,301,,
1935,NN2,,CEG,BEG,Columbus Elite Giants,4,54,28,24,193,153,,
1935,AL,,CHA,CHW,Chicago White Sox,5,153,74,78,738,750,N,N
1935,NL,,CHN,CHC,Chicago Cubs,1,154,100,54,847,597,N,Y
1935,NL,,CIN,CIN,Cincinnati Reds,6,154,68,85,646,772,N,N
1935,AL,,CLE,CLE,Cleveland Indians,3,156,82,71,776,739,N,N
1935,AL,,DET,DET,Detroit Tigers,1,152,93,58,919,665,Y,Y
1935,NN2,,HG,HG,Homestead Grays,7,61,25,34,317,297,,
1935,IND,,KCM,KCM,Kansas City Monarchs,2,16,8,6,58,59,,
1935,IND,,NBY,NBY,New York Black Yankees,1,12,7,5,78,83,,
1935,NN2,,ND,ND,Newark Dodgers,8,62,18,43,195,320,,
1935,NL,,NY1,SFG,New York Giants,3,156,91,62,770,675,N,N
1935,AL,,NYA,NYY,New York Yankees,2,149,89,60,818,632,N,N
1935,NN2,,NYC,NYC,New York Cubans,2,56,29,23,206,201,,
1935,NN2,,PC,PC,Pittsburgh Crawfords,1,74,48,23,370,264,,Y
1935,AL,,PHA,OAK,Philadelphia Athletics,8,149,58,91,710,869,N,N
1935,NL,,PHI,PHI,Philadelphia Phillies,7,156,64,89,685,871,N,N
1935,NL,,PIT,PIT,Pittsburgh Pirates,4,153,86,67,743,647,N,N
1935,NN2,,PS,PS,Philadelphia Stars,3,68,35,30,335,363,,
1935,AL,,SLA,BAL,St. Louis Browns,7,155,65,87,718,930,N,N
1935,NL,,SLN,STL,St. Louis Cardinals,2,154,96,58,829,625,N,N
1935,AL,,WS1,MIN,Washington Senators,6,154,67,86,823,903,N,N
1936,AL,,BOS,BOS,Boston Red Sox,6,155,74,80,775,764,N,N
1936,NL,,BRO,LAD,Brooklyn Dodgers,7,156,67,87,662,752,N,N
1936,NL,,BSN,ATL,Boston Bees,6,157,71,83,631,715,N,N
1936,IND,,CAG,CAG,Chicago American Giants,2,23,11,12,82,109,,
1936,AL,,CHA,CHW,Chicago White Sox,4,153,81,70,920,873,N,N
1936,NL,,CHN,CHC,Chicago Cubs,2,154,87,67,755,603,N,N
1936,NL,,CIN,CIN,Cincinnati Reds,5,154,74,80,722,760,N,N
1936,AL,,CLE,CLE,Cleveland Indians,5,157,80,74,921,862,N,N
1936,AL,,DET,DET,Detroit Tigers,2,154,83,71,921,871,N,N
1936,NN2,,HG,HG,Homestead Grays,3,52,27,24,247,228,,
1936,IND,,KCM,KCM,Kansas City Monarchs,1,15,13,2,86,38,,
1936,NN2,,NBY,NBY,New York Black Yankees,2,29,16,12,190,148,,
1936,NN2,,NE,NE,Newark Eagles,4,59,27,31,167,196,,
1936,NL,,NY1,SFG,New York Giants,1,154,92,62,742,621,N,Y
1936,AL,,NYA,NYY,New York Yankees,1,155,102,51,1065,731,Y,Y
1936,NN2,,NYC,NYC,New York Cubans,5,47,22,24,258,228,,
1936,NN2,,PC,PC,Pittsburgh Crawfords,1,78,46,30,358,357,,
1936,AL,,PHA,OAK,Philadelphia Athletics,8,154,53,100,714,1045,N,N
1936,NL,,PHI,PHI,Philadelphia Phillies,8,154,54,100,726,874,N,N
1936,NL,,PIT,PIT,Pittsburgh Pirates,4,156,84,70,804,718,N,N
1936,NN2,,PS,PS,Philadelphia Stars,7,73,31,41,291,321,,
1936,AL,,SLA,BAL,St. Louis Browns,7,155,57,95,804,1064,N,N
1936,NL,,SLN,STL,St. Louis Cardinals,2,155,87,67,795,794,N,N
1936,NN2,,WEG,BEG,Washington Elite Giants,6,58,25,32,278,258,,
1936,AL,,WS1,MIN,Washington Senators,3,153,82,71,889,799,N,N
1937,NAL,,BBB,BBB,Birmingham Black Barons,5,39,16,23,187,184,,
1937,AL,,BOS,BOS,Boston Red Sox,5,154,80,72,821,775,N,N
1937,NL,,BRO,LAD,Brooklyn Dodgers,6,155,62,91,616,772,N,N
1937,NL,,BSN,ATL,Boston Bees,5,152,79,73,579,556,N,N
1937,NAL,,CAG,CAG,Chicago American Giants,3,59,35,23,199,235,,
1937,AL,,CHA,CHW,Chicago White Sox,3,154,86,68,780,730,N,N
1937,NL,,CHN,CHC,Chicago Cubs,2,154,93,61,811,682,N,N
1937,NL,,CIN,CIN,Cincinnati Reds,8,155,56,98,612,707,N,N
1937,AL,,CLE,CLE,Cleveland Indians,4,156,83,71,817,768,N,N
1937,NAL,,CT,CT,Cincinnati Tigers,2,54,34,19,208,164,,
1937,AL,,DET,DET,Detroit Tigers,2,155,89,65,935,841,N,N
1937,NAL,,DTS,DTS,Detroit Stars,6,39,15,24,114,166,,
1937,NN2,,HG,HG,Homestead Grays,1,58,41,17,444,250,,Y
1937,NAL,,IA,IA,Indianapolis Athletics,4,39,17,21,124,131,,
1937,NAL,,KCM,KCM,Kansas City Monarchs,1,70,51,18,357,180,,Y
1937,NAL,,MRS,MRS,Memphis Red Sox,7,42,14,28,77,140,,
1937,NN2,,NBY,NBY,New York Black Yankees,5,54,21,31,182,226,,
1937,NN2,,NE,NE,Newark Eagles,2,60,36,22,203,171,,
1937,NL,,NY1,SFG,New York Giants,1,152,95,57,732,602,N,Y
1937,AL,,NYA,NYY,New York Yankees,1,157,102,52,979,671,Y,Y
1937,NN2,,PC,PC,Pittsburgh Crawfords,6,50,18,32,183,278,,
1937,AL,,PHA,OAK,Philadelphia Athletics,7,154,54,97,699,854,N,N
1937,NL,,PHI,PHI,Philadelphia Phillies,7,155,61,92,724,869,N,N
1937,NL,,PIT,PIT,Pittsburgh Pirates,3,154,86,68,704,646,N,N
1937,NN2,,PS,PS,Philadelphia Stars,3,59,27,31,159,191,,
1937,NAL,,SL2,SL2,St. Louis Stars,8,36,5,31,149,244,,
1937,AL,,SLA,BAL,St. Louis Browns,8,156,46,108,715,1023,N,N
1937,NL,,SLN,STL,St. Louis Cardinals,4,157,81,73,789,733,N,N
1937,NN2,,WEG,BEG,Washington Elite Giants,4,61,24,34,199,199,,
1937,AL,,WS1,MIN,Washington Senators,6,158,73,80,757,841,N,N
1938,NAL,,AB3,SNH,Indianapolis ABCs,6,38,17,21,86,113,,
1938,NAL,,BBB,BBB,Birmingham Black Barons,7,48,12,36,104,171,,
1938,NAL,,BCA,BCA,Atlanta Black Crackers,3,54,28,26,228,236,,
1938,NN2,,BEG,BEG,Baltimore Elite Giants,4,47,21,23,235,171,,
1938,AL,,BOS,BOS,Boston Red Sox,2,150,88,61,902,751,N,N
1938,NL,,BRO,LAD,Brooklyn Dodgers,7,151,69,80,704,710,N,N
1938,NL,,BSN,ATL,Boston Bees,5,153,77,75,561,618,N,N
1938,NAL,,CAG,CAG,Chicago American Giants,4,65,31,32,191,172,,
1938,AL,,CHA,CHW,Chicago White Sox,6,149,65,83,709,752,N,N
1938,NL,,CHN,CHC,Chicago Cubs,1,154,89,63,713,598,N,Y
1938,NL,,CIN,CIN,Cincinnati Reds,4,151,82,68,723,634,N,N
1938,AL,,CLE,CLE,Cleveland Indians,3,153,86,66,847,782,N,N
1938,AL,,DET,DET,Detroit Tigers,4,155,84,70,862,795,N,N
1938,NN2,,HG,HG,Homestead Grays,1,52,39,13,342,170,,Y
1938,NAL,,JRC,JRC,Jacksonville Red Caps,5,23,11,12,104,92,,
1938,NAL,,KCM,KCM,Kansas City Monarchs,2,68,42,25,284,192,,
1938,NAL,,MRS,MRS,Memphis Red Sox,1,58,34,23,159,230,,Y
1938,NN2,,NBY,NBY,New York Black Yankees,6,39,11,27,136,202,,
1938,NN2,,NE,NE,Newark Eagles,5,52,23,29,136,137,,
1938,NL,,NY1,SFG,New York Giants,3,152,83,67,705,637,N,N
1938,AL,,NYA,NYY,New York Yankees,1,157,99,53,966,710,Y,Y
1938,NN2,,PC,PC,Pittsburgh Crawfords,3,49,25,23,220,223,,
1938,AL,,PHA,OAK,Philadelphia Athletics,8,154,53,99,726,956,N,N
1938,NL,,PHI,PHI,Philadelphia Phillies,8,151,45,105,550,840,N,N
1938,NL,,PIT,PIT,Pittsburgh Pirates,2,152,86,64,707,630,N,N
1938,NN2,,PS,PS,Philadelphia Stars,2,68,39,26,346,388,,
1938,NN2,,SEN,SEN,Washington Black Senators,7,21,2,19,56,127,,
1938,AL,,SLA,BAL,St. Louis Browns,7,156,55,97,755,962,N,N
1938,NL,,SLN,STL,St. Louis Cardinals,6,156,71,80,725,721,N,N
1938,AL,,WS1,MIN,Washington Senators,5,152,75,76,814,873,N,N
1939,NN2,,BEG,BEG,Baltimore Elite Giants,4,47,22,25,178,152,,Y
1939,AL,,BOS,BOS,Boston Red Sox,2,152,89,62,890,795,N,N
1939,NL,,BRO,LAD,Brooklyn Dodgers,3,157,84,69,708,645,N,N
1939,NL,,BSN,ATL,Boston Bees,7,152,63,88,572,659,N,N
1939,NAL,,CAG,CAG,Chicago American Giants,2,63,32,31,178,204,,
1939,NAL,,CBR,JRC,Cleveland Bears,3,41,20,21,125,116,,
1939,AL,,CHA,CHW,Chicago White Sox,4,155,85,69,755,737,N,N
1939,NL,,CHN,CHC,Chicago Cubs,4,156,84,70,724,678,N,N
1939,NL,,CIN,CIN,Cincinnati Reds,1,156,97,57,767,595,N,Y
1939,AL,,CLE,CLE,Cleveland Indians,3,154,87,67,797,700,N,N
1939,AL,,DET,DET,Detroit Tigers,5,155,81,73,849,762,N,N
1939,NN2,,HG,HG,Homestead Grays,1,51,32,18,262,154,,
1939,NAL,,IAB,BCA,Indianapolis ABCs/Atlanta Black Crackers,7,8,1,7,109,162,,
1939,NAL,,KCM,KCM,Kansas City Monarchs,1,60,38,22,264,200,,Y
1939,NAL,,MRS,MRS,Memphis Red Sox,5,54,24,29,106,169,,
1939,NN2,,NBY,NBY,New York Black Yankees,5,47,20,23,141,168,,
1939,NN2,,NE,NE,Newark Eagles,2,61,35,25,241,178,,
1939,NL,,NY1,SFG,New York Giants,5,151,77,74,703,685,N,N
1939,AL,,NYA,NYY,New York Yankees,1,152,106,45,967,556,Y,Y
1939,NN2,,NYC,NYC,New York Cubans,7,31,7,24,81,115,,
1939,AL,,PHA,OAK,Philadelphia Athletics,7,153,55,97,711,1022,N,N
1939,NL,,PHI,PHI,Philadelphia Phillies,8,152,45,106,553,856,N,N
1939,NL,,PIT,PIT,Pittsburgh Pirates,6,153,68,85,666,721,N,N
1939,NN2,,PS,PS,Philadelphia Stars,3,64,32,31,250,293,,
1939,NAL,,SL3,SNH,St. Louis Stars,4,45,20,23,129,132,,
1939,AL,,SLA,BAL,St. Louis Browns,8,156,43,111,733,1035,N,N
1939,NL,,SLN,STL,St. Louis Cardinals,2,155,92,61,779,633,N,N
1939,NAL,,TC,PC,Toledo Crawfords,6,19,8,10,77,78,,
1939,NN2,,TC2,PC,Toledo Crawfords,6,11,4,6,22,42,,
1939,AL,,WS1,MIN,Washington Senators,6,153,65,87,702,797,N,N
1940,NAL,,BBB,BBB,Birmingham Black Barons,6,45,16,29,133,152,,
1940,NN2,,BEG,BEG,Baltimore Elite Giants,2,39,25,14,391,333,,
1940,AL,,BOS,BOS,Boston Red Sox,4,154,82,72,872,825,N,N
1940,NL,,BRO,LAD,Brooklyn Dodgers,2,156,88,65,697,621,N,N
1940,NL,,BSN,ATL,Boston Bees,7,152,65,87,623,745,N,N
1940,NAL,,CAG,CAG,Chicago American Giants,5,50,22,26,79,119,,
1940,NAL,,CBR,JRC,Cleveland Bears,3,37,18,18,143,146,,
1940,AL,,CHA,CHW,Chicago White Sox,4,155,82,72,735,672,N,N
1940,NL,,CHN,CHC,Chicago Cubs,5,154,75,79,681,636,N,N
1940,NL,,CIN,CIN,Cincinnati Reds,1,155,100,53,707,528,Y,Y
1940,AL,,CLE,CLE,Cleveland Indians,2,155,89,65,710,637,N,N
1940,AL,,DET,DET,Detroit Tigers,1,155,90,64,888,717,N,Y
1940,NN2,,HG,HG,Homestead Grays,1,41,28,13,328,266,,Y
1940,NAL,,KCM,KCM,Kansas City Monarchs,1,52,38,13,236,144,,Y
1940,NAL,,MRS,MRS,Memphis Red Sox,2,57,31,26,199,225,,
1940,NN2,,NBY,NBY,New York Black Yankees,5,28,9,19,149,217,,
1940,NN2,,NE,NE,Newark Eagles,3,42,25,16,282,236,,
1940,NL,,NY1,SFG,New York Giants,6,152,72,80,663,659,N,N
1940,AL,,NYA,NYY,New York Yankees,3,155,88,66,817,671,N,N
1940,NN2,,NYC,NYC,New York Cubans,6,29,8,20,149,175,,
1940,AL,,PHA,OAK,Philadelphia Athletics,8,154,54,100,703,932,N,N
1940,NL,,PHI,PHI,Philadelphia Phillies,8,153,50,103,494,750,N,N
1940,NL,,PIT,PIT,Pittsburgh Pirates,4,156,78,76,809,783,N,N
1940,NN2,,PS,PS,Philadelphia Stars,4,47,17,30,319,365,,
1940,AL,,SLA,BAL,St. Louis Browns,6,156,67,87,757,882,N,N
1940,NL,,SLN,STL,St. Louis Cardinals,3,156,84,69,747,699,N,N
1940,NAL,,SNS,SNH,St. Louis-New Orleans Stars,4,50,24,25,147,161,,
1940,NAL,,TIC,PC,Toledo-Indianapolis Crawfords,7,31,9,21,50,62,,
1940,AL,,WS1,MIN,Washington Senators,7,154,64,90,665,811,N,N
1941,NAL,,BBB,BBB,Birmingham Black Barons,2,51,30,20,104,111,,
1941,NN2,,BEG,BEG,Baltimore Elite Giants,2,41,27,14,375,228,,
1941,AL,,BOS,BOS,Boston Red Sox,2,155,84,70,865,750,N,N
1941,NL,,BRO,LAD,Brooklyn Dodgers,1,157,100,54,800,581,N,Y
1941,NL,,BSN,ATL,Boston Braves,7,156,62,92,592,720,N,N
1941,NAL,,CAG,CAG,Chicago American Giants,6,42,12,28,70,104,,
1941,AL,,CHA,CHW,Chicago White Sox,3,156,77,77,638,649,N,N
1941,NL,,CHN,CHC,Chicago Cubs,6,155,70,84,666,670,N,N
1941,NL,,CIN,CIN,Cincinnati Reds,3,154,88,66,616,564,N,N
1941,AL,,CLE,CLE,Cleveland Indians,4,155,75,79,677,668,N,N
1941,AL,,DET,DET,Detroit Tigers,4,155,75,79,686,743,N,N
1941,NN2,,HG,HG,Homestead Grays,1,45,26,18,353,248,,Y
1941,NAL,,JRC,JRC,Jacksonville Red Caps,5,41,14,27,41,61,,
1941,NAL,,KCM,KCM,Kansas City Monarchs,1,56,39,16,220,134,,Y
1941,NAL,,MRS,MRS,Memphis Red Sox,3,57,28,27,97,77,,
1941,NN2,,NBY,NBY,New York Black Yankees,5,33,12,21,164,226,,
1941,NN2,,NE,NE,Newark Eagles,3,37,21,15,298,339,,
1941,NL,,NY1,SFG,New York Giants,5,156,74,79,667,706,N,N
1941,AL,,NYA,NYY,New York Yankees,1,156,101,53,830,631,Y,Y
1941,NN2,,NYC,NYC,New York Cubans,4,29,14,15,221,262,,
1941,AL,,PHA,OAK,Philadelphia Athletics,8,154,64,90,713,840,N,N
1941,NL,,PHI,PHI,Philadelphia Phillies,8,155,43,111,501,793,N,N
1941,NL,,PIT,PIT,Pittsburgh Pirates,4,156,81,73,690,643,N,N
1941,NN2,,PS,PS,Philadelphia Stars,6,43,13,30,184,303,,
1941,AL,,SLA,BAL,St. Louis Browns,6,157,70,84,765,823,N,N
1941,NL,,SLN,STL,St. Louis Cardinals,2,155,97,56,734,589,N,N
1941,NAL,,SNS,SNH,St. Louis-New Orleans Stars,4,43,18,23,94,129,,
1941,AL,,WS1,MIN,Washington Senators,6,156,70,84,728,798,N,N
1942,NAL,,BBB,BBB,Birmingham Black Barons,4,48,25,23,166,137,,
1942,NN2,,BEG,BEG,Baltimore Elite Giants,2,38,24,14,277,253,,
1942,AL,,BOS,BOS,Boston Red Sox,2,152,93,59,761,594,N,N
1942,NL,,BRO,LAD,Brooklyn Dodgers,2,155,104,50,742,510,N,N
1942,NL,,BSN,ATL,Boston Braves,7,150,59,89,515,645,N,N
1942,NAL,,CAG,CAG,Chicago American Giants,5,44,8,36,157,288,,
1942,NAL,,CCB,CBE,Cincinnati-Cleveland Buckeyes,2,65,42,22,209,258,,
1942,AL,,CHA,CHW,Chicago White Sox,6,148,66,82,538,609,N,N
1942,NL,,CHN,CHC,Chicago Cubs,6,155,68,86,591,665,N,N
1942,NL,,CIN,CIN,Cincinnati Reds,4,154,76,76,527,545,N,N
1942,AL,,CLE,CLE,Cleveland Indians,4,156,75,79,590,659,N,N
1942,AL,,DET,DET,Detroit Tigers,5,156,73,81,589,587,N,N
1942,NN2,,HG,HG,Homestead Grays,1,34,23,10,419,281,,Y
1942,NAL,,JRC,JRC,Jacksonville Red Caps,6,37,7,30,41,86,,
1942,NAL,,KCM,KCM,Kansas City Monarchs,1,50,36,14,268,170,Y,Y
1942,NAL,,MRS,MRS,Memphis Red Sox,3,62,34,27,155,153,,
1942,NN2,,NBY,NBY,New York Black Yankees,6,28,8,20,135,206,,
1942,NN2,,NE,NE,Newark Eagles,4,35,16,18,301,234,,
1942,NL,,NY1,SFG,New York Giants,3,154,85,67,675,600,N,N
1942,AL,,NYA,NYY,New York Yankees,1,154,103,51,801,507,N,Y
1942,NN2,,NYC,NYC,New York Cubans,5,22,8,14,109,185,,
1942,AL,,PHA,OAK,Philadelphia Athletics,8,154,55,99,549,801,N,N
1942,NL,,PHI,PHI,Philadelphia Phillies,8,151,42,109,394,706,N,N
1942,NL,,PIT,PIT,Pittsburgh Pirates,5,151,66,81,585,631,N,N
1942,NN2,,PS,PS,Philadelphia Stars,3,41,19,22,313,298,,
1942,AL,,SLA,BAL,St. Louis Browns,3,151,82,69,730,637,N,N
1942,NL,,SLN,STL,St. Louis Cardinals,1,156,106,48,755,482,Y,Y
1942,AL,,WS1,MIN,Washington Senators,7,151,62,89,653,817,N,N
1943,NAL,,BBB,BBB,Birmingham Black Barons,3,64,37,24,199,173,,Y
1943,NN2,,BEG,BEG,Baltimore Elite Giants,6,37,14,21,221,318,,
1943,AL,,BOS,BOS,Boston Red Sox,7,155,68,84,563,607,N,N
1943,NL,,BRO,LAD,Brooklyn Dodgers,3,153,81,72,716,674,N,N
1943,NL,,BSN,ATL,Boston Braves,6,153,68,85,465,612,N,N
1943,NAL,,CAG,CAG,Chicago American Giants,4,62,32,29,169,143,,
1943,NAL,,CBE,CBE,Cleveland Buckeyes,2,66,38,26,145,185,,
1943,NAL,,CC,IC,Cincinnati Clowns,6,76,25,46,143,184,,
1943,AL,,CHA,CHW,Chicago White Sox,4,155,82,72,573,594,N,N
1943,NL,,CHN,CHC,Chicago Cubs,5,154,74,79,632,600,N,N
1943,NL,,CIN,CIN,Cincinnati Reds,2,155,87,67,608,543,N,N
1943,AL,,CLE,CLE,Cleveland Indians,3,153,82,71,600,577,N,N
1943,AL,,DET,DET,Detroit Tigers,5,155,78,76,632,560,N,N
1943,NN2,,HG,HG,Homestead Grays,1,34,26,7,555,281,Y,Y
1943,NN2,,HSS,SNH,Harrisburg-St. Louis Stars,4,9,5,4,68,65,,
1943,NAL,,KCM,KCM,Kansas City Monarchs,1,50,30,19,218,209,,
1943,NAL,,MRS,MRS,Memphis Red Sox,5,78,28,46,140,162,,
1943,NN2,,NBY,NBY,New York Black Yankees,7,24,2,21,131,284,,
1943,NN2,,NE,NE,Newark Eagles,3,32,18,14,191,206,,
1943,NL,,NY1,SFG,New York Giants,8,156,55,98,558,713,N,N
1943,AL,,NYA,NYY,New York Yankees,1,155,98,56,669,542,Y,Y
1943,NN2,,NYC,NYC,New York Cubans,2,27,17,9,238,163,,
1943,AL,,PHA,OAK,Philadelphia Athletics,8,155,49,105,497,717,N,N
1943,NL,,PHI,PHI,Philadelphia Blue Jays,7,157,64,90,571,676,N,N
1943,NL,,PIT,PIT,Pittsburgh Pirates,4,157,80,74,669,605,N,N
1943,NN2,,PS,PS,Philadelphia Stars,5,45,19,25,320,318,,
1943,AL,,SLA,BAL,St. Louis Browns,6,153,72,80,596,604,N,N
1943,NL,,SLN,STL,St. Louis Cardinals,1,157,105,49,679,475,N,Y
1943,AL,,WS1,MIN,Washington Senators,2,153,84,69,666,595,N,N
1944,NAL,,BBB,BBB,Birmingham Black Barons,1,74,50,24,155,145,,Y
1944,NN2,,BEG,BEG,Baltimore Elite Giants,4,49,26,23,186,166,,
1944,AL,,BOS,BOS,Boston Red Sox,4,156,77,77,739,676,N,N
1944,NL,,BRO,LAD,Brooklyn Dodgers,7,155,63,91,690,832,N,N
1944,NL,,BSN,ATL,Boston Braves,6,155,65,89,593,674,N,N
1944,NAL,,CAG,CAG,Chicago American Giants,5,74,31,43,73,105,,
1944,NAL,,CBE,CBE,Cleveland Buckeyes,3,83,42,41,105,100,,
1944,AL,,CHA,CHW,Chicago White Sox,7,154,71,83,543,662,N,N
1944,NL,,CHN,CHC,Chicago Cubs,4,157,75,79,702,669,N,N
1944,NAL,,CIC,IC,Cincinnati-Indianapolis Clowns,2,77,46,31,122,132,,
1944,NL,,CIN,CIN,Cincinnati Reds,3,155,89,65,573,537,N,N
1944,AL,,CLE,CLE,Cleveland Indians,5,155,72,82,643,677,N,N
1944,AL,,DET,DET,Detroit Tigers,2,156,88,66,658,581,N,N
1944,NN2,,HG,HG,Homestead Grays,1,43,25,17,354,263,Y,Y
1944,NAL,,KCM,KCM,Kansas City Monarchs,6,71,26,45,226,229,,
1944,NAL,,MRS,MRS,Memphis Red Sox,4,99,44,55,105,110,,
1944,NN2,,NBY,NBY,New York Black Yankees,6,32,5,27,59,169,,
